timestamp,bpf_cpu_time_us,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1695120937,27567.666666666664,116.55300000061591,0.0,0.0,69.29466666777928,1,1.0
1695120940,27724.999999999996,127.36300000051658,0.0,0.0,75.95099999879797,1,1.0
1695120943,20858.0,101.84133333216111,0.0,0.0,56.276666667312384,1,1.0
1695120946,608.0,34.6293333346645,0.0,0.0,41.63800000026822,1,1.0
1695120949,534.3333333333334,31.442666665961344,0.0,0.0,38.0389999995629,1,1.0
1695120952,523.0,32.407999999821186,0.0,0.0,39.73466666663686,1,1.0
1695120955,499.3333333333333,31.626333333551884,0.0,0.0,38.24533333256841,1,1.0
1695120958,554.0,55.860666666179895,0.0,0.0,47.92033333455523,1,1.0
1695120961,4327.333333333333,74.89866666744153,0.0,0.0,49.998333333681025,1,1.0
1695120964,4298.333333333333,76.17133333285649,0.0,0.0,50.87933333218098,1,1.0
1695120967,4327.0,76.09200000017881,0.0,0.0,50.589000000307955,1,1.0
1695120970,4327.0,76.39499999955297,0.0,0.0,50.8459999995927,1,1.0
1695120973,4282.666666666667,76.36800000071526,0.0,0.0,51.329666666686535,1,1.0
1695120976,4251.0,79.32733333234985,0.0,0.0,52.61733333269755,1,1.0
1695120979,4456.333333333333,80.11066666742165,0.0,0.0,52.24900000169873,1,1.0
1695120982,4304.0,79.40133333206177,0.0,0.0,52.45900000010928,1,1.0
1695120985,4254.333333333334,79.49766666814685,0.0,0.0,52.28633333245913,1,1.0
1695120988,4198.0,81.72699999933441,0.0,0.0,53.21633333340287,1,1.0
1695120991,4202.333333333334,81.77000000079472,0.0,0.0,52.642333333690964,1,1.0
1695120994,4126.333333333333,84.75799999882777,0.0,0.0,54.201333332806826,1,1.0
1695120997,4163.666666666666,85.20500000069539,0.0,0.0,55.085666666428246,1,1.0
1695121000,4145.666666666666,81.85899999986093,0.0,0.0,53.565666668117046,1,1.0
1695121003,4291.333333333333,77.0460000000894,0.0,0.0,50.07033333182335,1,1.0
1695121006,1431.0,43.88866666704416,0.0,0.0,42.1286666666468,1,1.0
1695121009,561.3333333333334,32.78666666646799,0.0,0.0,39.32800000036756,1,1.0
1695121012,520.3333333333334,31.22133333360155,0.0,0.0,38.03900000080466,1,1.0
1695121015,506.66666666666663,31.025666666527584,0.0,0.0,38.0389999995629,1,1.0
1695121018,523.0,31.986666666964695,0.0,0.0,38.0389999995629,1,1.0
1695121021,592.0,69.49566666657726,0.0,0.0,49.66700000067552,1,1.0
1695121024,8001.666666666667,90.84666666636865,0.0,0.0,52.24766666690508,1,1.0
1695121027,7983.333333333333,94.61366666729252,0.0,0.0,54.11300000051657,1,1.0
1695121030,8007.333333333334,100.94500000029802,0.0,0.0,57.48899999881784,1,1.0
1695121033,7990.333333333333,99.09033333261807,0.0,0.0,56.71133333320419,1,1.0
1695121036,7954.666666666667,99.6746666667362,0.0,0.0,56.458333333333336,1,1.0
1695121039,7989.0,101.8496666662395,0.0,0.0,58.46366666754087,1,1.0
1695121042,7966.0,100.44500000029802,0.0,0.0,57.325666666030884,1,1.0
1695121045,7938.333333333333,101.85966666663687,0.0,0.0,58.91000000014901,1,1.0
1695121048,7943.0,103.95066666727264,0.0,0.0,59.70333333313465,1,1.0
1695121051,7833.0,102.0996666662395,0.0,0.0,58.932999999572836,1,1.0
1695121054,7730.666666666667,103.92766666660707,0.0,0.0,60.061666667461395,1,1.0
1695121057,7898.0,95.34133333340287,0.0,0.0,54.415999998648964,1,1.0
1695121060,3918.3333333333335,57.60899999986092,0.0,0.0,43.0443333350122,1,1.0
1695121063,524.3333333333334,33.38333333283663,0.0,0.0,41.36133333295584,1,1.0
1695121066,500.3333333333333,31.43133333325386,0.0,0.0,38.03900000080466,1,1.0
1695121069,522.6666666666667,31.882333333293598,0.0,0.0,38.18733333299557,1,1.0
1695121072,679.6666666666666,32.5080000013113,0.0,0.0,39.119333331783615,1,1.0
1695121075,519.3333333333333,76.88399999837081,0.0,0.0,50.832000001023204,1,1.0
1695121078,14591.333333333332,121.19133333365124,0.0,0.0,56.13666666671634,1,1.0
1695121081,14553.333333333332,139.5433333342274,0.0,0.0,65.08333333333333,1,1.0
1695121084,14555.0,138.48299999907613,0.0,0.0,64.74533333381017,1,1.0
1695121087,14566.333333333332,146.1926666672031,0.0,0.0,69.8786666666468,1,1.0
1695121090,14589.0,147.2110000004371,0.0,0.0,70.83666666597128,1,1.0
1695121093,14531.333333333334,146.5903333326181,0.0,0.0,70.657333334287,1,1.0
1695121096,14555.0,148.63166666651765,0.0,0.0,71.14533333232005,1,1.0
1695121099,14523.0,146.12099999934435,0.0,0.0,70.23733333249886,1,1.0
1695121102,14549.666666666666,147.08800000076494,0.0,0.0,70.30500000218551,1,1.0
1695121105,14344.0,146.5,0.0,0.0,70.4103333329161,1,1.0
1695121108,10561.333333333334,112.66800000021856,0.0,0.0,55.58833333353201,1,1.0
1695121111,551.6666666666666,32.80633333325386,0.0,0.0,38.0389999995629,1,1.0
1695121114,541.6666666666666,32.82833333437642,0.0,0.0,39.226666666567326,1,1.0
1695121117,497.0,31.87633333231012,0.0,0.0,38.55566666523615,1,1.0
1695121120,563.0,32.45966666688522,0.0,0.0,38.03900000080466,1,1.0
1695121123,513.6666666666667,45.916999999433756,0.0,0.0,43.51333333427707,1,1.0
1695121126,22855.0,135.6540000004073,0.0,0.0,61.6133333320419,1,1.0
1695121129,22780.666666666668,145.5050000001987,0.0,0.0,68.2653333346049,1,1.0
1695121132,22760.666666666664,153.58199999978146,0.0,0.0,73.09366666525602,1,1.0
1695121135,22695.333333333336,150.51999999955297,0.0,0.0,72.22299999992053,1,1.0
1695121138,22631.0,151.8640000000596,0.0,0.0,72.92600000028808,1,1.0
1695121141,22702.666666666668,150.89233333369097,0.0,0.0,72.58666666721304,1,1.0
1695121144,22573.0,154.32466666648784,0.0,0.0,73.96966666728258,1,1.0
