timestamp,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,package_power,core_power,uncore_power,dram_power,node_type,packge_ratio_package
1695119695,0.0,0.0,0.0,0.0,32.85433333367109,0.0,0.0,40.29966666673621,1,1.0
1695119698,0.0,0.0,0.0,0.0,32.27233333388964,0.0,0.0,39.07000000029802,1,1.0
1695119701,381494.6666666667,700416.0,97679.0,283815.6666666666,64.98066666473945,0.0,0.0,48.14699999988079,1,1.0
1695119704,0.0,0.0,0.0,0.0,178.7220000003775,0.0,0.0,71.33266666655739,1,1.0
1695119707,0.0,0.0,0.0,0.0,178.39000000059605,0.0,0.0,71.27633333330353,1,1.0
1695119710,0.0,0.0,0.0,0.0,179.6396666665872,0.0,0.0,71.49733333289623,1,1.0
1695119713,0.0,0.0,0.0,0.0,177.85133333255848,0.0,0.0,70.96199999998014,1,1.0
1695119716,0.0,0.0,0.0,0.0,181.66300000001988,0.0,0.0,72.46633333464463,1,1.0
1695119719,0.0,0.0,0.0,0.0,177.14133333414793,0.0,0.0,70.23999999960263,1,1.0
1695119722,0.0,0.0,0.0,0.0,181.30066666627923,0.0,0.0,72.01266666625936,1,1.0
1695119725,0.0,0.0,0.0,0.0,178.79566666608056,0.0,0.0,70.76999999955297,1,1.0
1695119728,0.0,0.0,0.0,0.0,180.67700000107288,0.0,0.0,71.71666666741173,1,1.0
1695119731,92995.0,0.0,0.0,93002.0,153.62433333322406,0.0,0.0,65.2319999995331,1,1.0
1695119734,192986.6666666667,0.0,83686.66666666666,109300.0,34.08400000010928,0.0,0.0,39.34299999972185,1,1.0
1695119737,17833.333333333332,0.0,7066.666666666666,10766.666666666668,33.028999999165535,0.0,0.0,38.03900000080466,1,1.0
1695119740,0.0,0.0,0.0,0.0,31.512666667501133,0.0,0.0,38.0389999995629,1,1.0
1695119743,0.0,0.0,0.0,0.0,31.826666665573914,0.0,0.0,38.03900000080466,1,1.0
1695119746,411253.3333333334,737280.0,164593.3333333333,246660.0,59.36500000084439,0.0,0.0,48.5406666646401,1,1.0
1695119749,0.0,0.0,0.0,0.0,176.0743333337208,0.0,0.0,72.09666666885217,1,1.0
1695119752,0.0,0.0,0.0,0.0,179.18633333345255,0.0,0.0,73.02599999929468,1,1.0
1695119755,0.0,0.0,0.0,0.0,178.26666666567326,0.0,0.0,72.64499999955297,1,1.0
1695119758,0.0,0.0,0.0,0.0,179.3273333335916,0.0,0.0,73.01033333440621,1,1.0
1695119761,0.0,0.0,0.0,0.0,177.34000000109276,0.0,0.0,71.98899999881785,1,1.0
1695119764,0.0,0.0,0.0,0.0,181.8149999988576,0.0,0.0,74.2113333332042,1,1.0
1695119767,0.0,0.0,0.0,0.0,178.80733333403865,0.0,0.0,72.26133333394925,1,1.0
1695119770,0.0,0.0,0.0,0.0,180.47566666702429,0.0,0.0,73.2960000000894,1,1.0
1695119773,0.0,0.0,0.0,0.0,178.99533333132663,0.0,0.0,72.83833333229025,1,1.0
1695119776,0.0,0.0,0.0,0.0,172.77000000079474,0.0,0.0,70.16800000021856,1,1.0
1695119779,266747.3333333334,0.0,90110.66666666667,176636.66666666666,34.53366666659713,0.0,0.0,40.184666668375336,1,1.0
