,timestamp,packge_ratio_package,bpf_block_irq,bpf_cpu_time_us,bpf_net_rx_irq,bpf_net_tx_irq,package_power,core_power,uncore_power,dram_power,node_type,id
558,1695117337,1.0,0.3333333333333333,494.0,350.0,0.0,104.92000000551343,0.0,0.0,18.31700000166893,1.0,all containers
559,1695117340,1.0,0.6666666666666666,28985.333333333332,191.0,0.3333333333333333,447.5050000026822,0.0,0.0,33.091000001877546,1.0,all containers
560,1695117343,1.0,0.3333333333333333,28942.666666666668,249.33333333333331,0.3333333333333333,442.77800000086427,0.0,0.0,32.56100000068545,1.0,all containers
561,1695117346,1.0,0.6666666666666666,29027.333333333332,255.0,0.6666666666666666,442.35400000587106,0.0,0.0,31.935000002384186,1.0,all containers
562,1695117349,1.0,0.3333333333333333,28904.666666666668,204.33333333333331,0.0,442.31399999931455,0.0,0.0,32.13000000268221,1.0,all containers
563,1695117352,1.0,0.6666666666666666,29047.0,195.0,0.6666666666666666,447.8230000063777,0.0,0.0,33.19200000166893,1.0,all containers
564,1695117355,1.0,0.3333333333333333,28990.333333333332,230.66666666666666,0.3333333333333333,445.49300000444055,0.0,0.0,32.538000002503395,1.0,all containers
565,1695117358,1.0,0.6666666666666666,28956.333333333336,195.66666666666666,0.0,447.2640000022948,0.0,0.0,32.733999997377396,1.0,all containers
566,1695117361,1.0,0.3333333333333333,28998.333333333332,181.33333333333331,0.6666666666666666,443.65100000053644,0.0,0.0,31.58100000023842,1.0,all containers
567,1695117364,1.0,0.6666666666666666,28958.0,256.0,0.3333333333333333,455.2450000047684,0.0,0.0,34.583000004291534,1.0,all containers
568,1695117367,1.0,0.3333333333333333,24867.666666666668,181.0,0.3333333333333333,395.49600000306964,0.0,0.0,28.868999999016523,1.0,all containers
569,1695117370,1.0,0.6666666666666666,689.0,273.6666666666667,1.3333333333333333,12.328000005334616,0.0,0.0,5.146000001579523,1.0,all containers
570,1695117373,1.0,0.3333333333333333,511.6666666666667,599.3333333333334,0.0,5.023000001907349,0.0,0.0,0.04100000113248825,1.0,all containers
571,1695117376,1.0,0.6666666666666666,500.0,289.0,0.6666666666666666,4.538000002503395,0.0,0.0,3.725290298461914e-09,1.0,all containers
572,1695117379,1.0,0.3333333333333333,513.6666666666666,208.66666666666666,0.0,4.062000002712011,0.0,0.0,2.5000000037252903,1.0,all containers
573,1695117382,1.0,0.6666666666666666,563.3333333333334,325.6666666666667,0.6666666666666666,13.567999999970198,0.0,0.0,8.52699999511242,1.0,all containers
574,1695117385,1.0,0.3333333333333333,22776.0,248.66666666666666,0.3333333333333333,371.9510000050068,0.0,0.0,29.792000003159046,1.0,all containers
575,1695117388,1.0,0.6666666666666666,28928.999999999996,203.33333333333334,0.3333333333333333,444.86500000208616,0.0,0.0,32.62799999862909,1.0,all containers
576,1695117391,1.0,0.3333333333333333,28895.333333333336,199.0,0.3333333333333333,450.5680000036955,0.0,0.0,34.34500000625849,1.0,all containers
577,1695117394,1.0,0.6666666666666666,28964.333333333332,247.66666666666666,0.3333333333333333,437.52200000733137,0.0,0.0,30.45099999755621,1.0,all containers
578,1695117397,1.0,0.3333333333333333,28908.666666666664,206.0,0.3333333333333333,446.1140000000596,0.0,0.0,32.70900000631809,1.0,all containers
579,1695117400,1.0,0.6666666666666666,28944.333333333332,203.66666666666669,0.0,442.9530000016093,0.0,0.0,31.598999999463558,1.0,all containers
580,1695117403,1.0,0.3333333333333333,29057.333333333332,222.66666666666666,0.6666666666666666,446.1270000040531,0.0,0.0,32.30499999970198,1.0,all containers
581,1695117406,1.0,0.6666666666666666,29017.0,294.0,0.3333333333333333,455.6010000035167,0.0,0.0,34.66100000217557,1.0,all containers
