,timestamp,bpf_cpu_time_us,platform_power,node_type,id
1236,1695119371,536.0,0.0,1.0,all containers
1237,1695119374,543.0,0.0,1.0,all containers
1238,1695119377,531.0,0.0,1.0,all containers
1239,1695119380,522.3333333333333,0.0,1.0,all containers
1240,1695119383,577.6666666666666,79.0,1.0,all containers
1241,1695119386,7970.999999999999,96.0,1.0,all containers
1242,1695119389,7910.0,98.0,1.0,all containers
1243,1695119392,7946.999999999999,96.0,1.0,all containers
1244,1695119395,7957.0,97.0,1.0,all containers
1245,1695119398,7964.333333333333,97.0,1.0,all containers
1246,1695119401,7949.333333333333,96.0,1.0,all containers
1247,1695119404,7954.0,98.0,1.0,all containers
1248,1695119407,7974.0,95.0,1.0,all containers
1249,1695119410,7982.666666666667,96.0,1.0,all containers
1250,1695119413,5486.333333333333,61.0,1.0,all containers
1251,1695119416,553.0,3.0,1.0,all containers
1252,1695119419,496.3333333333333,0.0,1.0,all containers
1253,1695119422,487.66666666666663,0.0,1.0,all containers
1254,1695119425,502.0,0.0,1.0,all containers
1255,1695119428,738.3333333333333,159.0,1.0,all containers
1256,1695119431,14536.666666666668,160.0,1.0,all containers
1257,1695119434,14534.333333333334,160.0,1.0,all containers
1258,1695119437,14551.0,160.0,1.0,all containers
1259,1695119440,14568.666666666666,160.0,1.0,all containers
1260,1695119443,14541.999999999998,159.0,1.0,all containers
1261,1695119446,14741.666666666666,163.0,1.0,all containers
1262,1695119449,14538.666666666668,162.0,1.0,all containers
1263,1695119452,14565.0,161.0,1.0,all containers
1264,1695119455,14570.333333333334,161.0,1.0,all containers
1265,1695119458,8222.333333333334,65.0,1.0,all containers
1266,1695119461,495.0,2.0,1.0,all containers
1267,1695119464,465.6666666666667,0.0,1.0,all containers
1268,1695119467,507.66666666666663,0.0,1.0,all containers
1269,1695119470,461.0,0.0,1.0,all containers
1270,1695119473,505.3333333333333,31.0,1.0,all containers
1271,1695119476,22595.0,162.0,1.0,all containers
1272,1695119479,22698.666666666664,162.0,1.0,all containers
1273,1695119482,22607.666666666668,163.0,1.0,all containers
1274,1695119485,22672.666666666668,162.0,1.0,all containers
1275,1695119488,22757.0,163.0,1.0,all containers
1276,1695119491,22694.0,161.0,1.0,all containers
1277,1695119494,22716.666666666664,163.0,1.0,all containers
1278,1695119497,22706.333333333332,162.0,1.0,all containers
1279,1695119500,22660.333333333332,165.0,1.0,all containers
1280,1695119503,19468.0,161.0,1.0,all containers
1281,1695119506,495.6666666666667,0.0,1.0,all containers
1282,1695119509,554.6666666666666,0.0,1.0,all containers
1283,1695119512,514.0,0.0,1.0,all containers
1284,1695119515,474.6666666666667,0.0,1.0,all containers
1285,1695119518,534.3333333333334,13.0,1.0,all containers
1286,1695119521,27710.333333333336,159.0,1.0,all containers
1287,1695119524,27825.666666666668,162.0,1.0,all containers
1288,1695119527,27977.0,161.0,1.0,all containers
1289,1695119530,28034.666666666668,161.0,1.0,all containers
1290,1695119533,28068.666666666668,162.0,1.0,all containers
1291,1695119536,28009.333333333332,164.0,1.0,all containers
1292,1695119539,27998.333333333336,161.0,1.0,all containers
1293,1695119542,28021.333333333332,163.0,1.0,all containers
1294,1695119545,27960.0,161.0,1.0,all containers
1295,1695119548,26559.0,173.0,1.0,all containers
1296,1695119551,870.3333333333333,0.0,1.0,all containers
1297,1695119554,669.6666666666667,2.0,1.0,all containers
1298,1695119557,515.3333333333334,0.0,1.0,all containers
1299,1695119560,493.0,0.0,1.0,all containers
1300,1695119563,524.3333333333334,0.0,1.0,all containers
1301,1695119566,449.0,162.0,1.0,all containers
1302,1695119569,28019.666666666668,163.0,1.0,all containers
1303,1695119572,28041.333333333336,163.0,1.0,all containers
1304,1695119575,27784.666666666668,159.0,1.0,all containers
1305,1695119578,27912.0,161.0,1.0,all containers
1306,1695119581,27912.333333333336,162.0,1.0,all containers
1307,1695119584,28209.0,166.0,1.0,all containers
1308,1695119587,27879.333333333332,163.0,1.0,all containers
1309,1695119590,28092.666666666664,161.0,1.0,all containers
1310,1695119593,28092.666666666668,161.0,1.0,all containers
1311,1695119596,11634.666666666666,5.0,1.0,all containers
1312,1695119599,495.0,0.0,1.0,all containers
1313,1695119602,486.0,2.0,1.0,all containers
1314,1695119605,511.0,4.0,1.0,all containers
1315,1695119608,516.6666666666667,0.0,1.0,all containers
1316,1695119611,582.3333333333333,52.0,1.0,all containers
1317,1695119614,4328.0,90.0,1.0,all containers
1318,1695119617,4314.666666666667,91.0,1.0,all containers
1319,1695119620,4278.0,88.0,1.0,all containers
1320,1695119623,4342.0,92.0,1.0,all containers
1321,1695119626,4297.666666666667,89.0,1.0,all containers
1322,1695119629,4317.0,91.0,1.0,all containers
1323,1695119632,4324.666666666666,90.0,1.0,all containers
1324,1695119635,4274.0,91.0,1.0,all containers
1325,1695119638,4229.666666666666,89.0,1.0,all containers
1326,1695119641,3317.333333333333,82.0,1.0,all containers
1327,1695119644,640.6666666666667,0.0,1.0,all containers
1328,1695119647,539.6666666666667,0.0,1.0,all containers
1329,1695119650,495.0,0.0,1.0,all containers
1330,1695119653,503.66666666666663,0.0,1.0,all containers
1331,1695119656,576.0,51.0,1.0,all containers
1332,1695119659,7956.666666666666,118.0,1.0,all containers
1333,1695119662,7944.000000000001,120.0,1.0,all containers
1334,1695119665,7947.333333333333,119.0,1.0,all containers
1335,1695119668,8008.333333333333,120.0,1.0,all containers
1336,1695119671,7978.666666666667,121.0,1.0,all containers
1337,1695119674,7941.666666666667,121.0,1.0,all containers
1338,1695119677,8018.0,124.0,1.0,all containers
1339,1695119680,7972.333333333333,124.0,1.0,all containers
1340,1695119683,7931.333333333333,123.0,1.0,all containers
1341,1695119686,6173.333333333334,125.0,1.0,all containers
1342,1695119689,526.6666666666667,2.0,1.0,all containers
1343,1695119692,527.0,0.0,1.0,all containers
1344,1695119695,508.33333333333337,0.0,1.0,all containers
1345,1695119698,511.3333333333333,0.0,1.0,all containers
1346,1695119701,565.0,19.0,1.0,all containers
1347,1695119704,14640.666666666668,204.0,1.0,all containers
1348,1695119707,14614.333333333334,204.0,1.0,all containers
1349,1695119710,14589.333333333334,205.0,1.0,all containers
1350,1695119713,14607.666666666668,205.0,1.0,all containers
1351,1695119716,14621.666666666666,207.0,1.0,all containers
1352,1695119719,14502.0,206.0,1.0,all containers
1353,1695119722,14600.333333333334,207.0,1.0,all containers
1354,1695119725,14731.0,210.0,1.0,all containers
1355,1695119728,14619.333333333332,208.0,1.0,all containers
1356,1695119731,12495.333333333334,209.0,1.0,all containers
1357,1695119734,492.3333333333333,0.0,1.0,all containers
1358,1695119737,570.0,0.0,1.0,all containers
1359,1695119740,534.0,0.0,1.0,all containers
1360,1695119743,647.6666666666666,0.0,1.0,all containers
1361,1695119746,565.6666666666667,16.0,1.0,all containers
1362,1695119749,22591.333333333336,205.0,1.0,all containers
1363,1695119752,22712.666666666664,208.0,1.0,all containers
1364,1695119755,22754.333333333332,206.0,1.0,all containers
1365,1695119758,22684.666666666664,208.0,1.0,all containers
1366,1695119761,22759.0,210.0,1.0,all containers
1367,1695119764,22709.0,210.0,1.0,all containers
1368,1695119767,22766.0,211.0,1.0,all containers
1369,1695119770,22684.0,212.0,1.0,all containers
1370,1695119773,22730.666666666668,211.0,1.0,all containers
1371,1695119776,21724.000000000004,209.0,1.0,all containers
1372,1695119779,553.3333333333333,0.0,1.0,all containers
1373,1695119782,513.3333333333334,0.0,1.0,all containers
1374,1695119785,494.3333333333333,0.0,1.0,all containers
1375,1695119788,661.6666666666666,0.0,1.0,all containers
1376,1695119791,505.3333333333333,13.0,1.0,all containers
1377,1695119794,27361.000000000004,201.0,1.0,all containers
1378,1695119797,27827.333333333332,201.0,1.0,all containers
1379,1695119800,28082.999999999996,201.0,1.0,all containers
1380,1695119803,28040.333333333332,202.0,1.0,all containers
1381,1695119806,28030.666666666668,201.0,1.0,all containers
1382,1695119809,27996.333333333336,201.0,1.0,all containers
1383,1695119812,28119.0,203.0,1.0,all containers
1384,1695119815,28122.666666666668,205.0,1.0,all containers
1385,1695119818,27861.999999999996,206.0,1.0,all containers
1386,1695119821,27610.0,205.0,1.0,all containers
1387,1695119824,1755.0,3.0,1.0,all containers
1388,1695119827,560.0,2.0,1.0,all containers
1389,1695119830,530.3333333333333,0.0,1.0,all containers
1390,1695119833,500.3333333333333,0.0,1.0,all containers
1391,1695119836,553.0,2.0,1.0,all containers
1392,1695119839,418.33333333333337,201.0,1.0,all containers
1393,1695119842,28090.333333333332,199.0,1.0,all containers
1394,1695119845,27965.666666666668,200.0,1.0,all containers
1395,1695119848,27831.666666666664,202.0,1.0,all containers
1396,1695119851,27807.333333333332,198.0,1.0,all containers
1397,1695119854,28107.333333333336,206.0,1.0,all containers
1398,1695119857,27843.333333333336,206.0,1.0,all containers
1399,1695119860,27838.666666666664,204.0,1.0,all containers
1400,1695119863,28195.333333333336,205.0,1.0,all containers
1401,1695119866,27993.333333333332,205.0,1.0,all containers
1402,1695119869,10429.666666666666,17.0,1.0,all containers
1403,1695119872,553.3333333333334,0.0,1.0,all containers
1404,1695119875,509.6666666666667,1.0,1.0,all containers
1405,1695119878,518.0,0.0,1.0,all containers
1406,1695119881,530.0,1.0,1.0,all containers
1407,1695119884,580.3333333333334,71.0,1.0,all containers
1408,1695119887,4253.333333333334,75.0,1.0,all containers
1409,1695119890,4271.666666666667,70.0,1.0,all containers
1410,1695119893,4283.666666666667,72.0,1.0,all containers
1411,1695119896,4242.333333333334,71.0,1.0,all containers
1412,1695119899,4304.333333333333,72.0,1.0,all containers
1413,1695119902,4249.0,72.0,1.0,all containers
1414,1695119905,4243.666666666667,73.0,1.0,all containers
1415,1695119908,4342.666666666667,75.0,1.0,all containers
1416,1695119911,4256.666666666666,71.0,1.0,all containers
1417,1695119914,2345.333333333333,21.0,1.0,all containers
1418,1695119917,572.3333333333333,0.0,1.0,all containers
1419,1695119920,532.3333333333333,0.0,1.0,all containers
1420,1695119923,520.0,0.0,1.0,all containers
1421,1695119926,497.0,0.0,1.0,all containers
1422,1695119929,567.3333333333334,64.0,1.0,all containers
1423,1695119932,7956.0,80.0,1.0,all containers
1424,1695119935,7887.666666666667,79.0,1.0,all containers
1425,1695119938,7891.0,81.0,1.0,all containers
1426,1695119941,7908.333333333334,79.0,1.0,all containers
1427,1695119944,7867.333333333333,81.0,1.0,all containers
1428,1695119947,7940.0,79.0,1.0,all containers
1429,1695119950,7938.333333333334,80.0,1.0,all containers
1430,1695119953,7943.666666666666,82.0,1.0,all containers
1431,1695119956,7915.333333333334,81.0,1.0,all containers
1432,1695119959,4852.333333333333,53.0,1.0,all containers
1433,1695119962,556.0,0.0,1.0,all containers
1434,1695119965,504.0,0.0,1.0,all containers
1435,1695119968,491.0,0.0,1.0,all containers
1436,1695119971,530.3333333333333,0.0,1.0,all containers
1437,1695119974,587.3333333333334,71.0,1.0,all containers
1438,1695119977,14447.666666666666,131.0,1.0,all containers
1439,1695119980,14466.333333333334,129.0,1.0,all containers
1440,1695119983,14435.333333333332,129.0,1.0,all containers
1441,1695119986,14425.666666666666,129.0,1.0,all containers
1442,1695119989,14460.0,133.0,1.0,all containers
1443,1695119992,14454.0,130.0,1.0,all containers
1444,1695119995,14419.666666666666,130.0,1.0,all containers
1445,1695119998,14412.0,132.0,1.0,all containers
1446,1695120001,14460.0,131.0,1.0,all containers
